Country,Managed_By,Fulfill_Via,Shipment_Mode,Product_Group,Sub_Classification,Brand,Unit_of_Measure_Per_Pack,Line_Item_Quantity,Line_Item_Value,Pack_Price,Unit_Price,First_Line_Designation,Weight_Kilograms,Freight_Cost_USD,Line_Item_Insurance_USD
Haiti,PMO - US,From RDC,Air,ARV,Adult,Generic,60,2111,4918.63,2.33,0.04,Yes,101,1697.33,10.6
Zimbabwe,PMO - US,From RDC,Truck,ARV,Pediatric,Generic,30,105,892.5,8.5,0.28,Yes,10,3403.99,1.92
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,54869,127844.77,2.33,0.04,Yes,2630,3402.23,210.94
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,120000,1026000.0,8.55,0.14,Yes,11057,12049.4,2212.06
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,7946,19944.46,2.51,0.04,Yes,1168,3402.23,43.0
Mozambique,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,630,882.0,1.4,0.02,Yes,485,947.52,1.46
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,10394,72965.88,7.02,0.12,Yes,14935,15919.88,157.31
Ethiopia,PMO - US,From RDC,Air,ARV,Adult,Generic,30,10000,65700.0,6.57,0.22,Yes,716,2976.29,108.4
Nigeria,PMO - US,From RDC,Air Charter,ARV,Adult,Generic,60,42371,109317.18,2.58,0.04,Yes,5262,13398.0,180.37
Nigeria,PMO - US,From RDC,Air Charter,ARV,Adult,Generic,60,3173,7393.09,2.33,0.04,Yes,170,13398.06,12.2
Nigeria,PMO - US,From RDC,Air Charter,ARV,Adult,Generic,60,15508,38925.08,2.51,0.04,Yes,1107,13398.06,64.23
Rwanda,PMO - US,From RDC,Air Charter,ARV,Pediatric,Generic,240,1800,3330.0,1.85,0.01,Yes,718,4370.8,5.49
Guyana,PMO - US,From RDC,Air,ARV,Adult,Generic,60,514,1197.62,2.33,0.04,Yes,25,1052.04,1.98
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,112000,281120.0,2.51,0.04,Yes,6449,7962.26,606.09
Benin,PMO - US,From RDC,Air,ARV,Adult,Generic,60,14770,79462.6,5.38,0.09,Yes,2192,10829.6,131.11
Ghana,PMO - US,From RDC,Air,ARV,Adult,Generic,60,38040,95480.4,2.51,0.04,Yes,2269,226.25,157.54
Haiti,PMO - US,From RDC,Air,ARV,Pediatric,Generic,60,180,2700.0,15.0,0.25,Yes,38,1128.54,4.46
Côte d'Ivoire,PMO - US,From RDC,Air,ARV,Adult,Generic,30,1571,35347.5,22.5,0.75,Yes,151,3545.1,58.32
Haiti,PMO - US,From RDC,Air,ARV,Adult,Generic,30,27975,126447.0,4.52,0.15,Yes,1704,16881.16,208.64
Mozambique,PMO - US,From RDC,Truck,ARV,Pediatric,Generic,240,9400,18988.0,2.02,0.01,Yes,3642,5678.14,31.33
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,13154,262027.68,19.92,0.66,Yes,1456,3949.18,564.93
Nigeria,PMO - US,From RDC,Air Charter,ARV,Adult,Generic,60,267671,3003268.62,11.22,0.19,Yes,37993,18495.9,4955.39
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,135158,583882.56,4.32,0.14,Yes,17285,21454.88,963.41
Swaziland,PMO - US,From RDC,Air,ARV,Adult,Generic,60,23861,267720.42,11.22,0.19,Yes,4502,12314.4,441.74
Haiti,PMO - US,From RDC,Air,ARV,Adult,Generic,60,3850,5390.0,1.4,0.02,Yes,230,2936.8,8.89
Swaziland,PMO - US,From RDC,Air,ARV,Adult,Generic,60,45000,504900.0,11.22,0.19,Yes,5961,20144.99,833.08
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,19200,48192.0,2.51,0.04,Yes,1936,9421.76,79.52
Côte d'Ivoire,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,1512,1995.84,1.32,0.02,Yes,360,3274.41,3.29
Côte d'Ivoire,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,3520,22598.4,6.42,0.21,Yes,197,3296.34,37.29
Uganda,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,10000,41200.0,4.12,0.14,Yes,1051,39130.38,67.98
Tanzania,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,6400,44928.0,7.02,0.12,Yes,355,2682.2,74.13
Swaziland,PMO - US,From RDC,Air,ARV,Adult,Generic,60,13023,33599.34,2.58,0.04,Yes,750,3787.65,55.44
Mozambique,PMO - US,From RDC,Truck,ARV,Pediatric,Generic,240,8000,15600.0,1.95,0.01,Yes,2987,2779.53,25.74
Nigeria,PMO - US,From RDC,Air Charter,ARV,Adult,Generic,30,53279,438486.17,8.23,0.27,Yes,5494,15322.73,723.5
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,200000,502000.0,2.51,0.04,Yes,19257,6476.69,828.3
Zimbabwe,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,9073,22773.23,2.51,0.04,Yes,2721,4777.08,37.58
"Congo, DRC",PMO - US,From RDC,Air,ARV,Adult,Generic,60,23,53.59,2.33,0.04,Yes,1,522.42,0.08
Tanzania,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,17440,95920.0,5.5,0.18,Yes,2612,1698.83,158.27
Uganda,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,534,1377.72,2.58,0.04,Yes,30,2030.0,2.27
Nigeria,PMO - US,From RDC,Air Charter,ARV,Adult,Generic,30,22426,136350.08,6.08,0.2,Yes,1942,25231.96,224.98
Tanzania,PMO - US,From RDC,Truck,ARV,Pediatric,Generic,240,19026,37100.7,1.95,0.01,Yes,7096,3279.29,61.22
Tanzania,PMO - US,From RDC,Truck,ARV,Pediatric,Generic,60,163735,695873.75,4.25,0.07,Yes,9208,3825.8,1148.19
Côte d'Ivoire,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,75000,841500.0,11.22,0.19,Yes,10746,22878.26,1388.48
Côte d'Ivoire,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,7273,60074.98,8.26,0.14,Yes,650,4029.71,99.12
Rwanda,PMO - US,From RDC,Air,ARV,Pediatric,Generic,240,1489,18612.5,12.5,0.05,Yes,557,5044.26,26.09
Rwanda,PMO - US,From RDC,Air,ARV,Pediatric,Generic,90,993,8579.52,8.64,0.1,Yes,126,1675.0,12.03
Tanzania,PMO - US,From RDC,Truck,ARV,Pediatric,Generic,60,26300,119402.0,4.54,0.08,Yes,2278,7865.4,197.01
Mozambique,PMO - US,From RDC,Truck,ARV,Pediatric,Generic,240,26807,52273.65,1.95,0.01,Yes,9937,14700.0,86.25
Nigeria,PMO - US,From RDC,Air Charter,ARV,Adult,Generic,60,48874,119252.56,2.44,0.04,Yes,4754,27441.21,167.19
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,13127,32948.77,2.51,0.04,Yes,1252,6079.27,46.19
Zimbabwe,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,69037,168450.28,2.44,0.04,Yes,4353,5530.11,277.94
Tanzania,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,80,440.0,5.5,0.18,Yes,841,3549.9,0.62
"Congo, DRC",PMO - US,From RDC,Air,HRDT,HIV test,Determine,100,1500,120000.0,80.0,0.8,Yes,448,2757.4,168.24
Uganda,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,3262,8187.62,2.51,0.04,Yes,190,1095.22,11.48
Zimbabwe,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,69037,167069.54,2.42,0.04,Yes,14074,15299.58,275.66
Zimbabwe,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,78082,418519.52,5.36,0.18,Yes,7490,15299.59,690.56
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,200000,3008000.0,15.04,0.5,Yes,33909,16040.39,4217.22
Nigeria,PMO - US,From RDC,Air Charter,ARV,Adult,Generic,30,17124,257544.96,15.04,0.5,Yes,2091,16532.5,361.08
Zimbabwe,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,4451,13130.45,2.95,0.05,Yes,228,7423.38,21.67
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,155202,591319.62,3.81,0.13,Yes,11334,7317.48,829.03
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,65599,193517.05,2.95,0.05,Yes,3354,7317.47,271.31
Uganda,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,18350,44774.0,2.44,0.04,Yes,1331,7504.0,62.77
Uganda,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,5619,30117.84,5.36,0.18,Yes,596,2175.07,42.23
Uganda,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,8132,29600.48,3.64,0.12,Yes,690,3990.0,41.5
Zimbabwe,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,74469,180214.98,2.42,0.04,Yes,4282,8443.89,252.66
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,10500,30975.0,2.95,0.05,Yes,537,6800.6,43.43
Uganda,PMO - US,From RDC,Air,ARV,Adult,Generic,30,2445,9315.45,3.81,0.13,Yes,244,2159.1,13.06
Nigeria,PMO - US,From RDC,Air,ARV,Adult,Generic,60,88403,682471.16,7.72,0.13,Yes,9421,15459.1,956.82
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,2573,7590.35,2.95,0.05,Yes,207,1900.0,10.64
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,43676,105695.92,2.42,0.04,Yes,12561,25636.2,148.19
Zimbabwe,PMO - US,From RDC,Truck,ARV,Pediatric,Generic,60,19425,36907.5,1.9,0.03,Yes,1043,8043.57,51.74
Mozambique,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,2484,23896.08,9.62,0.16,Yes,249,4754.19,33.5
Zimbabwe,PMO - US,From RDC,Truck,ARV,Pediatric,Generic,60,33978,78149.4,2.3,0.04,Yes,2705,9751.8,109.57
Côte d'Ivoire,PMO - US,From RDC,Truck,ARV,Adult,Aluvia,120,17500,539350.0,30.82,0.26,Yes,6649,27350.2,756.17
Uganda,PMO - US,From RDC,Air,ARV,Adult,Generic,60,4535,10974.7,2.42,0.04,Yes,491,4002.01,15.39
Rwanda,PMO - US,From RDC,Air,ARV,Adult,Generic,30,112007,1356404.77,12.11,0.4,Yes,12757,20994.85,1901.68
Uganda,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,112873,1366892.03,12.11,0.4,Yes,12838,111318.14,1916.38
Zimbabwe,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,221799,1066853.19,4.81,0.16,Yes,58270,47389.63,1495.73
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,30114,412260.66,13.69,0.46,Yes,1230,6923.53,577.99
Côte d'Ivoire,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,36240,310939.2,8.58,0.14,Yes,13509,36857.21,435.94
Uganda,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,42717,366511.86,8.58,0.14,Yes,5732,25118.88,453.38
Zimbabwe,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,49467,232494.9,4.7,0.16,Yes,8615,49580.17,325.96
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,25991,58739.66,2.26,0.04,Yes,2504,12315.5,72.66
Zimbabwe,PMO - US,From RDC,Air,ARV,Adult,Aluvia,120,2390,56762.5,23.75,0.2,Yes,533,5623.52,70.22
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,225035,3080729.15,13.69,0.46,Yes,25504,33770.41,4319.18
Mozambique,PMO - US,From RDC,Air,ARV,Adult,Generic,30,1800,7272.0,4.04,0.13,Yes,108,832.5,9.0
Zambia,PMO - US,From RDC,Air,ARV,Adult,Generic,30,69811,423752.77,6.07,0.2,Yes,7632,50626.6,524.18
South Sudan,PMO - US,From RDC,Air,ARV,Adult,Generic,60,1466,9910.16,6.76,0.11,Yes,83,2089.0,12.26
Nigeria,PMO - US,From RDC,Air Charter,ARV,Adult,Generic,120,7677,167205.06,21.78,0.18,Yes,16376,14547.55,206.83
Mozambique,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,34200,113886.0,3.33,0.11,Yes,7908,5496.08,140.88
Mozambique,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,2600,5174.0,1.99,0.03,Yes,149,1815.67,6.4
Zimbabwe,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,40534,190509.8,4.7,0.16,Yes,3749,9708.48,235.66
Tanzania,PMO - US,From RDC,Truck,ARV,Pediatric,Generic,60,12917,29709.1,2.3,0.04,Yes,2461,3592.8,36.75
Nigeria,PMO - US,From RDC,Air Charter,ARV,Pediatric,Generic,60,763,3509.8,4.6,0.08,Yes,56,20666.07,4.34
Mozambique,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,66956,704377.12,10.52,0.35,Yes,5810,13649.6,987.54
Nigeria,PMO - US,From RDC,Air Charter,ARV,Adult,Generic,60,109238,246877.88,2.26,0.04,Yes,11763,20761.0,305.39
Nigeria,PMO - US,From RDC,Air Charter,ARV,Adult,Generic,30,45000,149850.0,3.33,0.11,Yes,16966,20761.0,185.36
Nigeria,PMO - US,From RDC,Air Charter,ARV,Adult,Generic,120,7014,152764.92,21.78,0.18,Yes,7733,20761.0,188.97
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,176213,2283720.48,12.96,0.43,Yes,19962,31401.08,2824.96
Zimbabwe,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,4800,15984.0,3.33,0.11,Yes,396,11133.66,19.77
Uganda,PMO - US,From RDC,Air,ARV,Adult,Generic,30,35930,377983.6,10.52,0.35,Yes,4811,2486.5,467.57
Côte d'Ivoire,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,2656,10730.24,4.04,0.13,Yes,167,1478.35,13.27
Uganda,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,45233,316631.0,7.0,0.12,Yes,3984,20074.74,391.67
Zimbabwe,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,59680,627833.6,10.52,0.35,Yes,7831,4529.65,776.63
Côte d'Ivoire,PMO - US,From RDC,Truck,ARV,Pediatric,Generic,60,7600,29564.0,3.89,0.06,Yes,415,2751.09,41.45
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,2997,6773.22,2.26,0.04,Yes,2764,4356.75,8.38
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,16099,198017.7,12.3,0.41,Yes,2004,4356.75,277.62
Zambia,PMO - US,From RDC,Truck,ARV,Pediatric,Generic,90,10000,73000.0,7.3,0.08,Yes,684,1026.49,90.3
"Congo, DRC",PMO - US,From RDC,Air,ARV,Pediatric,Generic,240,6339,12361.05,1.95,0.01,Yes,2357,24505.0,15.29
Tanzania,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,13370,153220.2,11.46,0.19,Yes,1337,10540.22,189.53
Uganda,PMO - US,From RDC,Air,ARV,Adult,Aluvia,120,13040,263668.8,20.22,0.17,Yes,2638,13508.98,326.16
Zimbabwe,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,131520,632611.2,4.81,0.16,Yes,2277,12000.0,782.54
Rwanda,PMO - US,From RDC,Truck,ARV,Pediatric,Generic,240,5495,7967.75,1.45,0.01,Yes,1960,4390.98,9.86
Uganda,PMO - US,From RDC,Air,ARV,Adult,Aluvia,120,13164,266176.08,20.22,0.17,Yes,2722,8604.7,329.26
Dominican Republic,PMO - US,From RDC,Air,ARV,Adult,Generic,60,15080,105560.0,7.0,0.12,Yes,1212,15181.0,130.58
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,120,46009,942264.32,20.48,0.17,Yes,22534,30981.39,1165.58
Rwanda,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,89520,768081.6,8.58,0.14,Yes,10238,13380.52,950.12
Guyana,PMO - US,From RDC,Air,ARV,Adult,Generic,30,3402,19969.74,5.87,0.2,Yes,392,4523.0,24.7
Rwanda,PMO - US,From RDC,Truck,ARV,Pediatric,Generic,240,5233,7587.85,1.45,0.01,Yes,1855,6638.3,9.39
Nigeria,PMO - US,From RDC,Air Charter,ARV,Adult,Generic,60,67334,577725.72,8.58,0.14,Yes,8716,26340.0,714.65
Zimbabwe,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,39360,189321.6,4.81,0.16,Yes,4174,10900.0,234.19
Côte d'Ivoire,PMO - US,From RDC,Air,ARV,Pediatric,Generic,60,5800,22562.0,3.89,0.06,Yes,248,2431.36,27.91
Haiti,PMO - US,From RDC,Air,ARV,Adult,Generic,120,1865,38195.2,20.48,0.17,Yes,497,5819.7,39.26
Côte d'Ivoire,PMO - US,From RDC,Air,ARV,Adult,Generic,30,7130,33511.0,4.7,0.16,Yes,669,2431.39,41.45
Burundi,PMO - US,From RDC,Air,ARV,Adult,Generic,120,88,1848.0,21.0,0.18,Yes,95,771.9,2.29
Nigeria,PMO - US,From RDC,Air Charter,ARV,Pediatric,Generic,60,11605,24950.75,2.15,0.04,Yes,935,49199.75,30.86
Rwanda,PMO - US,From RDC,Truck,ARV,Pediatric,Generic,90,2586,24049.8,9.3,0.1,Yes,164,2737.75,24.72
South Sudan,PMO - US,From RDC,Air,ARV,Adult,Generic,60,378,854.28,2.26,0.04,Yes,613,6333.0,0.88
Côte d'Ivoire,PMO - US,From RDC,Air,ARV,Pediatric,Generic,60,9500,38000.0,4.0,0.07,Yes,449,3051.95,47.01
Uganda,PMO - US,From RDC,Air,ARV,Pediatric,Generic,60,1864,7456.0,4.0,0.07,Yes,89,790.29,9.22
Mozambique,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,164250,1409265.0,8.58,0.14,Yes,19164,14509.09,1743.26
Nigeria,PMO - US,From RDC,Air Charter,ARV,Pediatric,Generic,60,2085,8340.0,4.0,0.07,Yes,122,30936.1,10.32
Nigeria,PMO - US,From RDC,Air Charter,ARV,Adult,Generic,30,89490,972756.3,10.87,0.36,Yes,11280,30936.1,1203.3
Côte d'Ivoire,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,70300,473119.0,6.73,0.11,Yes,5565,23776.42,585.25
Côte d'Ivoire,PMO - US,From RDC,Air,ARV,Pediatric,Generic,240,2867,6020.7,2.1,0.01,Yes,5752,18607.76,7.45
Zimbabwe,PMO - US,From RDC,Truck,ARV,Pediatric,Generic,240,595,5063.45,8.51,0.04,Yes,236,7300.0,5.21
Ghana,PMO - US,From RDC,Air,ARV,Adult,Generic,30,16834,182985.58,10.87,0.36,Yes,5447,38560.67,188.11
Côte d'Ivoire,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,4400,17776.0,4.04,0.13,Yes,11043,39329.03,21.99
Nigeria,PMO - US,From RDC,Air Charter,ARV,Pediatric,Generic,60,10819,23260.85,2.15,0.04,Yes,411,29674.91,23.91
Guyana,PMO - US,From RDC,Air,ARV,Pediatric,Generic,240,36,301.68,8.38,0.03,Yes,22,892.96,0.31
Rwanda,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,15862,128640.82,8.11,0.14,Yes,1851,5445.73,159.13
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,27900,129456.0,4.64,0.15,Yes,17018,19564.23,133.08
"Congo, DRC",PMO - US,From RDC,Air,ARV,Adult,Generic,60,1000,5500.0,5.5,0.09,Yes,204,3298.78,5.65
Mozambique,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,74623,605192.53,8.11,0.14,Yes,10073,7048.57,622.14
Rwanda,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,53705,249191.2,4.64,0.15,Yes,5565,34837.8,308.25
Côte d'Ivoire,PMO - US,From RDC,Truck,ARV,Pediatric,Generic,240,6738,14149.8,2.1,0.01,Yes,2720,32022.51,14.55
Tanzania,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,34733,199367.42,5.74,0.19,Yes,2746,5989.25,246.62
Tanzania,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,43479,516965.31,11.89,0.4,Yes,4874,12435.18,531.44
Mozambique,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,24768,61672.32,2.49,0.04,Yes,20019,11701.65,63.4
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,17801,82418.63,4.63,0.15,Yes,1667,1966.09,84.73
Côte d'Ivoire,PMO - US,From RDC,Truck,ARV,Pediatric,Generic,60,697,1387.03,1.99,0.03,Yes,47,270.74,1.43
Nigeria,PMO - US,From RDC,Air Charter,ARV,Pediatric,Generic,60,27137,110990.33,4.09,0.07,Yes,1169,28812.58,137.3
Côte d'Ivoire,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,71,959.92,13.52,0.45,Yes,7,22.29,0.99
Côte d'Ivoire,PMO - US,From RDC,Truck,ARV,Pediatric,Generic,60,7303,14532.97,1.99,0.03,Yes,277,2286.63,14.94
Burundi,PMO - US,From RDC,Air,ARV,Adult,Generic,60,1056,8564.16,8.11,0.14,Yes,155,994.25,8.8
Rwanda,PMO - US,From RDC,Truck,ARV,Pediatric,Generic,240,800,6800.0,8.5,0.04,Yes,297,2282.79,6.99
Zambia,PMO - US,From RDC,Truck,ARV,Pediatric,Generic,60,18027,73730.43,4.09,0.07,Yes,1228,1765.18,75.79
Zimbabwe,PMO - US,From RDC,Truck,ARV,Pediatric,Generic,60,23999,47758.01,1.99,0.03,Yes,1069,7500.0,49.1
Uganda,PMO - US,From RDC,Truck,ARV,Adult,Aluvia,120,3426,69273.72,20.22,0.17,Yes,698,2676.0,71.21
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,5432,61001.36,11.23,0.19,Yes,506,635.95,62.71
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,14055,65074.65,4.63,0.15,Yes,1406,1335.02,66.9
Nigeria,PMO - US,From RDC,Air Charter,ARV,Adult,Generic,60,6,48.66,8.11,0.14,Yes,6589,26731.0,0.05
Nigeria,PMO - US,From RDC,Air Charter,ARV,Adult,Generic,60,105344,708965.12,6.73,0.11,Yes,10622,61850.0,728.82
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,1240,6919.2,5.58,0.09,Yes,73,4937.65,7.11
Rwanda,PMO - US,From RDC,Air,ARV,Pediatric,Generic,60,8953,45570.77,5.09,0.08,Yes,805,6220.48,46.85
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,79914,527432.4,6.6,0.11,Yes,7194,9410.57,542.2
Rwanda,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,178258,402863.08,2.26,0.04,Yes,17140,23340.84,414.14
Nigeria,PMO - US,From RDC,Air Charter,ARV,Adult,Generic,60,76832,500944.64,6.52,0.11,Yes,6780,14251.0,514.97
Nigeria,PMO - US,From RDC,Air Charter,ARV,Adult,Generic,60,7526,41393.0,5.5,0.09,Yes,507,1263.0,42.55
Burundi,PMO - US,From RDC,Air,ARV,Adult,Generic,30,3240,33210.0,10.25,0.34,Yes,614,4373.84,34.14
Rwanda,PMO - US,From RDC,Truck,ARV,Pediatric,Generic,60,1766,3514.34,1.99,0.03,Yes,152,1330.99,3.61
Uganda,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,52500,168525.0,3.21,0.11,Yes,10119,6852.08,173.24
Rwanda,PMO - US,From RDC,Air,ARV,Pediatric,Generic,240,10401,15705.51,1.51,0.01,Yes,3880,28001.97,16.15
Rwanda,PMO - US,From RDC,Truck,ARV,Pediatric,Generic,60,2196,7905.6,3.6,0.06,Yes,192,2232.42,8.13
Côte d'Ivoire,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,32884,320947.84,9.76,0.33,Yes,4114,9264.13,329.93
Haiti,PMO - US,From RDC,Air,ARV,Adult,Aluvia,120,2000,37800.0,18.9,0.16,Yes,457,5413.7,44.49
Nigeria,PMO - US,From RDC,Air Charter,ARV,Adult,Generic,60,335999,2593912.28,7.72,0.13,Yes,47693,116593.0,2666.54
Uganda,PMO - US,From RDC,Air,ARV,Adult,Generic,60,74896,163273.28,2.18,0.04,Yes,7183,41735.0,192.17
Zambia,PMO - US,From RDC,Truck,ARV,Pediatric,Generic,60,4000,7960.0,1.99,0.03,Yes,312,274.51,8.18
Zimbabwe,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,400000,3904000.0,9.76,0.33,Yes,75284,77960.08,4013.31
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,71377,465378.04,6.52,0.11,Yes,11342,15715.08,478.41
Côte d'Ivoire,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,5,32.6,6.52,0.11,Yes,1683,6443.5,0.03
Rwanda,PMO - US,From RDC,Air,ARV,Pediatric,Generic,60,10000,36000.0,3.6,0.06,Yes,558,3989.81,42.37
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,54000,352080.0,6.52,0.11,Yes,28276,46157.86,361.94
Burundi,PMO - US,From RDC,Air,ARV,Adult,Generic,30,7380,73726.2,9.99,0.33,Yes,1115,7006.47,86.78
Nigeria,PMO - US,From RDC,Air Charter,ARV,Adult,Generic,30,84991,815913.6,9.6,0.32,Yes,38799,65310.33,838.76
Mozambique,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,5000,67450.0,13.49,0.45,Yes,517,708.23,79.39
Zambia,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,43000,412800.0,9.6,0.32,Yes,68951,80039.1,424.36
Nigeria,PMO - US,From RDC,Air Charter,ARV,Adult,Generic,30,290000,2784000.0,9.6,0.32,Yes,37449,69097.98,2861.95
Mozambique,PMO - US,From RDC,Truck,ARV,Adult,Generic,30,5763,26625.06,4.62,0.15,Yes,599,3610.0,31.34
Nigeria,PMO - US,From RDC,Air Charter,ARV,Adult,Aluvia,120,19100,360990.0,18.9,0.16,Yes,4710,8228.24,371.1
Nigeria,PMO - US,From RDC,Air Charter,ARV,Pediatric,Generic,60,112000,403200.0,3.6,0.06,Yes,6295,16941.0,414.49
Nigeria,PMO - US,From RDC,Air Charter,ARV,Adult,Generic,60,14000,108080.0,7.72,0.13,Yes,1983,4065.0,111.11
Côte d'Ivoire,PMO - US,From RDC,Air,ARV,Adult,Generic,60,7400,21460.0,2.9,0.05,Yes,714,2336.26,42.06
Guyana,PMO - US,From RDC,Air,ARV,Adult,Generic,30,4737,27379.86,5.78,0.19,Yes,427,6061.01,59.03
Côte d'Ivoire,PMO - US,From RDC,Air,ARV,Adult,Generic,60,19937,139559.0,7.0,0.12,Yes,5340,5028.04,273.54
Uganda,PMO - US,From RDC,Air,ARV,Adult,Generic,60,10453,30313.7,2.9,0.05,Yes,1001,3228.26,59.41
Côte d'Ivoire,PMO - US,From RDC,Air,ARV,Adult,Generic,60,1833,4472.52,2.44,0.04,Yes,88,1211.48,8.77
Côte d'Ivoire,PMO - US,From RDC,Air,ARV,Pediatric,Generic,100,284,1420.0,5.0,0.05,Yes,22,1211.49,2.78
Uganda,PMO - US,From RDC,Air,ARV,Adult,Generic,60,1300,3770.0,2.9,0.05,Yes,125,2697.65,7.39
Côte d'Ivoire,PMO - US,From RDC,Air,ARV,Adult,Generic,30,8660,50054.8,5.78,0.19,Yes,742,1211.49,98.11
Zimbabwe,PMO - US,From RDC,Truck,ARV,Adult,Generic,60,76000,506160.0,6.66,0.11,Yes,8280,15328.58,992.07
Nigeria,PMO - US,From RDC,Air Charter,ARV,Adult,Generic,60,11242,127596.7,11.35,0.19,Yes,1261,11637.64,250.09
Nigeria,PMO - US,From RDC,Air Charter,ARV,Adult,Generic,30,63732,748851.0,11.75,0.39,Yes,5144,11637.64,1467.75
